id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
765264026904104503,M11 | Stylish & Modern 3BR in Prime Location,481192018,Samantha,,Le Plateau-Mont-Royal,45.51393,-73.57595,Entire home/apt,132,2,13,2023-03-19,2.79,10,65,13,308865
765305182452913911,Feels like you’re at home while on vacation!,426098602,Sean,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4759203,-73.6119938,Private room,96,31,1,2023-02-01,0.41,7,166,1,
765465125541394092,"centre-ville, vieux port 2 mois minimum",488680185,Nathalie,,Ville-Marie,45.50527,-73.56137,Entire home/apt,79,60,0,,,1,358,0,
770269425523982972,Studio2/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52068549277158,-73.57796835199105,Entire home/apt,66,1,7,2023-04-11,7,27,111,7,182011
770297590586161662,Studio3/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.522418531450484,-73.57588520356866,Entire home/apt,62,1,5,2023-04-09,5,27,117,5,182011
770298577415678425,Studio4/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52192386369761,-73.57609870003026,Entire home/apt,62,1,4,2023-04-06,3.53,27,125,4,182011
770299442688930731,Studio5/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52261386686773,-73.5778399102195,Entire home/apt,62,1,7,2023-04-10,6.00,27,128,7,182011
770300287868921925,Studio6/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52025,-73.57614,Entire home/apt,64,1,4,2023-03-29,3.43,27,125,4,182011
770301101802259528,Studio7/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52045383234906,-73.57613416922959,Entire home/apt,66,1,4,2023-04-11,4,27,127,4,182011
770302854177229785,Studio8/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.5226,-73.57757,Entire home/apt,63,1,3,2023-04-05,3,27,121,3,182011
770303693362658624,Studio9/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52233206390683,-73.57767203137905,Entire home/apt,67,1,4,2023-04-04,3.53,27,128,4,182011
770304698871414419,Studio10/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52224,-73.57754,Entire home/apt,66,1,3,2023-04-08,3,27,92,3,182011
770305467634737448,Studio11/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.5221,-73.57781,Entire home/apt,68,1,4,2023-04-05,3.43,27,107,4,182011
770306262803616515,Studio12/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52052573713363,-73.57776962829757,Entire home/apt,65,1,11,2023-04-13,9.43,27,111,11,182011
770307045913586500,Studio13/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52232958941301,-73.57804323348395,Entire home/apt,63,1,7,2023-04-13,6.18,27,119,7,182011
770309069815384467,Studio14/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.5203,-73.57787,Entire home/apt,74,1,2,2023-04-10,2,27,114,2,182011
770310487406514820,Studio15/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52029,-73.57782,Entire home/apt,69,1,5,2023-04-01,4.69,27,130,5,182011
770311512268719082,Studio16/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52235088080272,-73.57718188558867,Entire home/apt,76,1,4,2023-04-09,3.53,27,118,4,182011
770312456518358622,Studio17/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.521807115573196,-73.57803231608393,Entire home/apt,73,1,4,2023-04-10,3.53,27,127,4,182011
770313347431608092,Studio18/Plateau/LegalAirbnb/940MBPS/Selfcheckin,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52179579786233,-73.5777970317074,Entire home/apt,62,1,7,2023-04-06,6.56,27,114,7,182011
773568825040174336,"Modern, clean 1 BD in the heart of Downtown MTL",62611955,Je,,Ville-Marie,45.5164,-73.55678,Entire home/apt,93,2,17,2023-04-11,5.60,1,40,17,311896
773591934449586391,"Near PIEIX Metro Station, It Feels Just Like Home!",490039506,Alexander,,Mercier-Hochelaga-Maisonneuve,45.54836,-73.53465,Private room,65,2,0,,,8,299,0,368301
773591990047439854,Cozy Private Bedroom near Saputo Stadium !,490039506,Alexander,,Mercier-Hochelaga-Maisonneuve,45.54985,-73.53499,Private room,65,2,0,,,8,299,0,368301
773592037336816023,Sweet Little Private Room near Saputo Stadium!,490039506,Alexander,,Mercier-Hochelaga-Maisonneuve,45.54847,-73.53635,Private room,65,2,0,,,8,299,0,368301
773592152937514072,Nice Comfy Room Next to Olympic Stadium,490039506,Alexander,,Mercier-Hochelaga-Maisonneuve,45.55006,-73.53516,Private room,65,2,0,,,8,299,0,380332
773649823176419445,Cozy Private Bedroom near Botanical Garden,490039506,Alexander,,Mercier-Hochelaga-Maisonneuve,45.549,-73.53688,Private room,65,2,0,,,8,299,0,368301
765483539787784632,Condo quartier des spectacles,271084748,Caroline,,Ville-Marie,45.50928,-73.56225,Entire home/apt,254,31,0,,,1,81,0,
770462535469226938,Studio au coeur de Montréal,340857899,Jonathan,,Ville-Marie,45.51195483044813,-73.56221645767212,Entire home/apt,159,2,4,2023-04-12,2.18,1,39,4,311817
770478549610078247,Waterfront Old Mtl Condo Floor,460375237,Darrell,,Ville-Marie,45.5020806,-73.5540036,Entire home/apt,4574,3,0,,,6,148,0,362818
770479322952272694,"Sunny, bright & natural apt, centrally located",237107097,Robert,,Ville-Marie,45.49148,-73.56637,Entire home/apt,115,2,14,2023-04-05,3.16,33,241,14,311507
770497989811815605,sweet apartment with parking,473609763,Alexander,,Ville-Marie,45.51273,-73.55435,Entire home/apt,106,31,5,2023-03-18,1.19,2,173,5,
765700074281169633,The Lovely Coca-Hola !,452929347,Pirlo,,Le Plateau-Mont-Royal,45.50885,-73.57329,Entire home/apt,80,1,3,2023-04-09,0.64,7,75,3,526404
765848319148086553,Modern apartment in downtown MTL,49995889,Elham,,Ville-Marie,45.49118,-73.58083,Entire home/apt,105,31,4,2023-01-29,0.95,1,311,4,
773789830537077246,Beautiful Downtown apartment,150252546,Anthony,,Westmount,45.489584080458,-73.58641035854816,Entire home/apt,101,31,2,2023-03-21,0.58,1,140,2,
773962594737060692,Metro Crémazie - 2 Bedrooms,324947871,Charles,,Ahuntsic-Cartierville,45.540778439300006,-73.64417704655762,Entire home/apt,66,31,1,2022-12-28,0.28,9,59,1,
773974722395994168,Metro Sherbrooke - 1 Bedroom,324947871,Charles,,Ville-Marie,45.5285798,-73.5628559,Entire home/apt,51,31,0,,,9,31,0,
766011024308967314,Glamorous Getaway| 8min walk to metro | Parking($),85972341,Sarah,,Mercier-Hochelaga-Maisonneuve,45.54093,-73.54918,Entire home/apt,134,2,9,2023-04-04,2.31,6,110,9,307864
766014489061715377,Classic Modern Escape | Subway | Parking ($),85972341,Sarah,,Mercier-Hochelaga-Maisonneuve,45.53945,-73.54748,Entire home/apt,128,2,9,2023-04-01,2.31,6,111,9,307864
766022058636273301,Great big room 32 days+,111660954,Judy,,Mercier-Hochelaga-Maisonneuve,45.60656,-73.53355,Private room,34,32,0,,,10,227,0,
766032183132528114,Le Fusion Montréal | Subway nearby | Parking ($),85972341,Sarah,,Mercier-Hochelaga-Maisonneuve,45.54148,-73.54855,Entire home/apt,275,2,2,2023-03-06,0.57,6,107,2,307864
766458895807190763,Luxury in Downtown,109666774,Raquel,,Ville-Marie,45.49659,-73.56687,Entire home/apt,230,31,0,,,2,346,0,
766533668121957808,Wow! Plateau spacious studio~self checkin,142418158,Fanny,,Le Plateau-Mont-Royal,45.51765,-73.56953,Entire home/apt,123,1,6,2023-03-11,1.50,2,349,6,310592
766537511301102577,Excellent overlooking apartment!,485926793,Anhelina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48323,-73.63216,Entire home/apt,143,3,15,2023-01-29,3.28,1,74,15,480958
770514750975703239,Penthouse Views + Indoor pool,109474334,Valerio,,Le Sud-Ouest,45.4948127,-73.5585092,Entire home/apt,137,31,0,,,2,279,0,
770521063692620753,"Bright & Zen 1 bedroom, AAA location, sleep 4",237107097,Robert,,Le Sud-Ouest,45.48959557044242,-73.56641325841485,Entire home/apt,115,2,11,2023-03-27,2.54,33,240,11,311507
766727034112670417,Astonishing Plateau Mont Royal - 10 Bedrooms,431750953,Mickael,,Le Plateau-Mont-Royal,45.521349,-73.57664299999999,Entire home/apt,3536,2,0,,,3,178,0,306532
766826329901279565,Penthouse Living | 180º Views,408893671,Lamia,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46756,-73.65148,Entire home/apt,194,3,9,2023-04-10,2.37,1,140,9,306643
770538696388744571,Logement moderne et spacieux au coeur d'Ahuntsic!,27002425,Virginie,,Ahuntsic-Cartierville,45.55258,-73.64346,Entire home/apt,72,31,0,,,1,79,0,
770601232040768371,Luxury vintage loft in downtown,241576385,Celine,,Ville-Marie,45.51693,-73.55869,Entire home/apt,166,1,8,2023-04-12,1.92,9,12,8,299353
770881293071054012,"Quiet & sunny 1 bedroom, AAA location,  sleep 2",237107097,Robert,,Ville-Marie,45.4911,-73.5681,Entire home/apt,91,2,9,2023-04-03,2.13,33,211,9,311507
770895779976497121,"Large renovated 1 bedroom, king bed, sleep 4",237107097,Robert,,Ville-Marie,45.49118,-73.568,Entire home/apt,110,2,8,2023-03-21,1.83,33,267,8,311507
770905345496242123,Cozy Amazing Location Studio,489341864,Neptune,,Ville-Marie,45.52128,-73.55703,Entire home/apt,114,1,11,2023-03-19,3.08,16,14,11,350484
770914211296083171,"Spacious & peaceful 2 bedrooms, sleep 6",237107097,Robert,,Ville-Marie,45.49138,-73.56789,Entire home/apt,128,2,4,2023-01-14,0.90,33,226,4,311507
774082641762578026,Fully renovated appartement with free parking,467515065,Rojin,,Saint-Laurent,45.5058,-73.68016,Entire home/apt,152,31,6,2023-03-13,1.65,2,315,6,
774118120545596349,Warm apt. in heart of Plateau,22005973,Vlad,,Le Plateau-Mont-Royal,45.52299,-73.57245,Entire home/apt,92,31,0,,,3,16,0,
774546725972035978,Real Montreal Experience,164190393,Louis-Pascal,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48349,-73.6285,Entire home/apt,120,1,27,2023-04-08,6.43,2,94,27,310890
766851485557112969,Montréal's urban oasis,230794546,Stephane,,Le Sud-Ouest,45.4802784,-73.58564849999999,Entire home/apt,250,31,0,,,1,333,0,
774611294435357818,"Modern 2-bedroom, Downtown",490209822,Mahdi,,Ville-Marie,45.4936,-73.57535,Entire home/apt,400,31,2,2023-01-21,0.50,1,120,2,
767296938803021283,Cozy private room near Concordia,243746900,Lucy,,Ville-Marie,45.49202,-73.58289,Private room,40,2,2,2022-12-27,0.50,109,38,2,147225
767297322234101935,Beautiful Apartment Downtown MTL,73248876,Urshia,,Ville-Marie,45.49600577615121,-73.56765601783991,Entire home/apt,213,31,0,,,1,35,0,
774759537532873397,Chambre dans maison centre-ville,140478578,Catherine,,Ville-Marie,45.5176346,-73.5611558,Private room,30,31,2,2022-12-21,0.49,1,31,2,
770915454271890295,"Cozy & Clean, metro 5 min within",489002655,Asel,,Villeray-Saint-Michel-Parc-Extension,45.5246,-73.62292,Entire home/apt,66,31,0,,,1,273,0,
770983654113511435,"Lovely, spacious & stylish studio, sleeps 3",237107097,Robert,,Le Sud-Ouest,45.48936,-73.56671,Entire home/apt,123,2,3,2023-03-20,0.82,33,226,3,311507
771112716244945396,Luminous and Stylish Renovated Apt in LePlateau,442934884,Angel Host,,Le Plateau-Mont-Royal,45.5210663,-73.5756013,Entire home/apt,179,2,26,2023-04-09,5.86,2,271,26,305506
771115764805446672,Spacious Suite &Extended Stays ideal for Newcomers,117827514,Alex,,Ville-Marie,45.51174,-73.5619,Entire home/apt,123,31,0,,,22,62,0,310523
767320324566837652,地铁附近，温暖干净，安全便利的房间，免费停车,247451381,十娘,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48412,-73.62544,Private room,39,31,1,2023-03-27,1,19,304,1,
767339039252318076,Attractive 2BR - Downtown MTL,159008278,Ahona,,Le Plateau-Mont-Royal,45.51784,-73.57224,Entire home/apt,138,1,12,2023-03-25,3.27,24,124,12,311499
771254645368195627,Sunny condo for city lovers,7748647,Cynthia,,Le Plateau-Mont-Royal,45.5366319,-73.5712181,Entire home/apt,95,32,5,2023-03-07,1.40,1,37,5,
771258662339579985,"Room w/Smart TV, Netflix, near UdM, HEC, Concordia",375151915,Roman-Anne,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48710095259883,-73.64080939117787,Private room,75,31,5,2023-03-09,1.14,4,270,5,
771317482128243896,Vintage Chalet 2 BDRM in the heart of DTWN,455104120,Daniella,,Ville-Marie,45.52357,-73.56231,Entire home/apt,188,31,8,2023-04-06,1.79,18,77,8,
771347330176776730,By Bell Centre w/Indoor Parking: Cozy 2-BR Apt,155439,Deasy,,Ville-Marie,45.49323,-73.57107,Entire home/apt,81,1,39,2023-04-12,8.86,10,84,39,299126
774789733537087074,Downtown Montreal apartment,490248683,Anibale,,Le Plateau-Mont-Royal,45.517010350604295,-73.5698644008893,Entire home/apt,172,31,1,2023-02-25,0.60,2,313,1,
774815150569983456,Contemporary 1BR in Downtown MTL,482421344,Ed,,Ville-Marie,45.51039014805241,-73.56188625097275,Entire home/apt,122,1,15,2023-04-10,3.72,7,135,15,345729
774883380452394385,Gorgeous Aprtm 2 bed in the heart of DWTN MTL+pkg,455104120,Daniella,,Ville-Marie,45.49667,-73.57773,Entire home/apt,155,1,12,2023-03-27,2.86,18,209,12,553765
774989589915273490,Perfect NDG House ~ 10m From Old MTL ~Free Parking,459776729,John,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46890919622688,-73.61772426854105,Entire home/apt,370,2,1,2022-12-28,0.28,8,283,1,336898
774992548914239828,Downtown City Oasis,358671805,Romeo,,Ville-Marie,45.51154,-73.56206,Entire home/apt,159,2,15,2023-03-26,3.78,7,87,15,310442
775020602382887224,Beautifully Renovated 5 BedRoom in Little Portugal,490029277,Kevin,,Le Plateau-Mont-Royal,45.52276,-73.60004,Entire home/apt,211,2,2,2023-03-13,0.86,6,320,2,372132
775020720646784472,"Cozy, Private Room - Everything You Need!",490029277,Kevin,,Le Plateau-Mont-Royal,45.52351,-73.6012,Private room,83,2,1,2023-02-19,0.54,6,320,1,372132
775021125919698881,BEST Private Room - Short walk from Rosemont Metro,490029277,Kevin,,Le Plateau-Mont-Royal,45.52329,-73.60197,Private room,83,2,1,2023-02-20,0.55,6,326,1,372132
775021416081890466,Cozy Private Room - Beautiful Rosemont Metro,490029277,Kevin,,Le Plateau-Mont-Royal,45.52353,-73.59994,Private room,83,2,0,,,6,326,0,372132
775021416618145788,Welcome To Your Private Room Steps Away From Metro,490029277,Kevin,,Le Plateau-Mont-Royal,45.5229,-73.59987,Private room,83,2,0,,,6,326,0,372132
767418736412649286,New riverside groundfloor App in  Atwater canal,151771935,Marc-André,,Le Sud-Ouest,45.48018,-73.57632,Entire home/apt,250,31,2,2023-03-30,0.48,6,335,2,
775243869238509981,Cozy 1BR apt next Guy-Concordia,394852716,Pari,,Ville-Marie,45.49524,-73.58019,Entire home/apt,62,31,5,2023-02-19,1.18,1,247,5,284105
767425771328334796,Cozy Large Loft Downtown,162017221,Damian,,Ville-Marie,45.51769,-73.56077,Entire home/apt,60,31,1,2023-02-06,0.43,1,84,1,
771618578419617827,loft de charme au coeur de la ville,5386630,Stéphanie C.,,Ville-Marie,45.5122706,-73.562195,Entire home/apt,87,2,12,2023-04-09,5.71,1,115,12,311837
767458629976231588,Cozy 1Bed  well located with $cheap Parking$,455104120,Daniella,,Ville-Marie,45.51539,-73.56541,Entire home/apt,108,31,6,2023-02-15,1.62,18,165,6,
767468933540496190,#200 - Great Location near Downtown,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.5130455,-73.5694807,Entire home/apt,103,31,0,,,33,136,0,
767519528160190527,Executive 2 BR- Downtown,446812640,Eva And Tommy,,Ville-Marie,45.50939,-73.56593,Entire home/apt,90,3,10,2023-04-10,2.38,18,318,10,334002
767524926591153930,Nice Loft - Downtown,480343912,Noor,,Ville-Marie,45.50857,-73.56558,Entire home/apt,66,3,17,2023-03-29,4.05,9,288,17,440299
767531966364105182,Luxury Condo Dtown Montreal,36142493,Fatima,,Ville-Marie,45.50381,-73.56741,Entire home/apt,129,1,11,2023-04-09,3.63,2,284,11,455676
767608293011471962,Charming 1BR in Old Montreal!,426752205,Anais,,Ville-Marie,45.50179,-73.55593,Entire home/apt,191,2,15,2023-03-14,3.78,2,77,15,141411
767719219813837309,44th Floor Tour des Canadiens,286187713,Mitchell,,Ville-Marie,45.4960415,-73.57051659999999,Entire home/apt,95,31,0,,,1,260,0,
771653382110168017,Private room near Metro Joliette,243746900,Lucy,,Mercier-Hochelaga-Maisonneuve,45.54607,-73.55512,Private room,41,2,2,2022-12-29,0.53,109,78,2,833167
767842625804170895,Cozy downtown Condo with Fireplace & Babyfoot,452929347,Pirlo,,Ville-Marie,45.50212,-73.57899,Entire home/apt,77,1,9,2023-03-18,2.14,7,129,9,327543
775290789513289044,AAA Location- Bright Condo next to Olympic Stadium,178891274,Karina,,Mercier-Hochelaga-Maisonneuve,45.5498,-73.53871,Entire home/apt,98,2,7,2023-03-19,1.67,2,104,7,281576
767906247290514316,Condo HOMA - 5 min Metro Préfontaine,20601664,Marie-Claude,,Mercier-Hochelaga-Maisonneuve,45.5421866,-73.549094,Entire home/apt,65,31,0,,,1,0,0,
768010416110067229,Fantastic! 2BR*Feeling at home *Wi-Fi*gym,489085144,Mars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46685,-73.61527,Entire home/apt,129,1,8,2023-04-09,2.18,17,84,8,300481
771749167632127923,Chic. Best Zone in Mtl. See HighParkHomes .ca,489742443,Miles,,Le Plateau-Mont-Royal,45.508288771570825,-73.57310438357544,Entire home/apt,115,1,12,2023-04-05,3.33,1,107,12,127432
771803272528971820,Classic 2BR on Saint-Denis,159008278,Ahona,,Le Plateau-Mont-Royal,45.52115,-73.57573,Entire home/apt,204,1,7,2023-01-29,1.93,24,74,7,311504
771831611961065529,Condo in modern Area with Indoor Parking,154681554,Frank,,Ville-Marie,45.49516,-73.58012,Entire home/apt,204,31,0,,,3,0,0,
771876654770747938,Appartement downtown Montréal,489764184,Chahine Willem,,Ville-Marie,45.49480004108284,-73.57490296713914,Entire home/apt,349,2,1,2023-01-07,0.30,1,78,1,213488
771927401126595264,"Sunny, bright & natural apt, centrally located",237107097,Robert,,Le Sud-Ouest,45.48927,-73.56608,Entire home/apt,115,2,16,2023-03-26,3.84,33,277,16,311507
771955736638967354,"Bright & Zen 1 bedroom, AAA location, sleep 4",237107097,Robert,,Le Sud-Ouest,45.49061,-73.56619,Entire home/apt,115,2,14,2023-04-10,3.47,33,233,14,311507
771998977780654176,"Quiet & sunny 1 bedroom, AAA location, sleep 2",237107097,Robert,,Le Sud-Ouest,45.48923,-73.56649,Entire home/apt,91,2,6,2023-03-13,1.55,33,224,6,311507
772008997309487989,"Large renovated 1 bedroom, king bed, sleep 4",237107097,Robert,,Le Sud-Ouest,45.48943,-73.5679,Entire home/apt,110,2,4,2023-02-05,1.04,33,298,4,311507
772013546349735039,Metro Acadie - Nice and cozy,976091,Rivkah,,Villeray-Saint-Michel-Parc-Extension,45.52567,-73.62583,Entire home/apt,85,31,1,2023-01-13,0.32,3,75,1,
776705831222179105,Tors Luxurious comfortable room,490581927,Torhj,,Mercier-Hochelaga-Maisonneuve,45.55589,-73.53686,Private room,40,32,0,,,1,90,0,
772251582275016870,New charming loft Montreal,7215049,Yasser,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49215,-73.62864,Entire home/apt,55,32,1,2023-01-10,0.31,1,104,1,
775301362749768193,Spacious Condo in the Plateau Mont-Royal,204013225,Artem,,Le Plateau-Mont-Royal,45.522285886820235,-73.5936581226994,Entire home/apt,379,1,0,,,1,147,0,311258
775309710551995636,Downtown MTL,489744144,Tara,,Ville-Marie,45.49737,-73.57778,Entire home/apt,99,2,4,2023-03-08,1.33,5,140,4,547635
776741620666208837,Downtown Rue Rene Levesque Condo!,123977554,Espace,,Ville-Marie,45.51811,-73.5528,Entire home/apt,80,32,9,2023-04-09,2.21,21,26,9,284982
776749699598086911,Simple Luxury 1BR - Downtown MTL,159008278,Ahona,,Ville-Marie,45.51422,-73.56462,Entire home/apt,123,1,11,2023-04-09,2.77,24,116,11,311496
776770480885279487,5 bedroom upper duplex,476813786,Natalia,,Ahuntsic-Cartierville,45.5309219,-73.725646,Entire home/apt,206,2,11,2023-04-02,2.60,2,122,11,288765
776847663442462584,.Plateau 1br in Historic Building,490612088,Pier-Olivier,,Le Plateau-Mont-Royal,45.52311,-73.57465,Entire home/apt,106,1,18,2023-04-14,5.24,1,316,18,311915
776955680168617404,Spacious 1 BR w private Bathroom,5455110,Erick,,Rivière-des-Prairies-Pointe-aux-Trembles,45.69091,-73.49648,Private room,30,31,0,,,1,365,0,
772360761654842831,#129 - Peaceful & Bright Apartment with two Balcon,195649860,Jean-Christoph,,Ahuntsic-Cartierville,45.5754571,-73.6553371,Entire home/apt,93,31,0,,,33,304,0,
772383418906618548,"Charmant logement, chez Claudia",478604996,Claudia,,Villeray-Saint-Michel-Parc-Extension,45.5426,-73.61363,Entire home/apt,42,31,3,2023-04-02,0.95,5,284,3,
772404426017967548,Adorable* One Bed Apt* 96% Walking Score*Downtown,489341864,Neptune,,Ville-Marie,45.52127,-73.55664,Entire home/apt,114,1,5,2023-03-19,2.54,16,16,5,319485
772421844137049462,Modern 2BR Boutique Design in Downtown Montreal,489854936,Anna,,Ville-Marie,45.49558,-73.57539,Entire home/apt,50,31,8,2023-03-26,2.07,1,116,8,
772424973099243040,Beautiful Hotel Room sleeps 4- AAA Location,474405753,Le Sand And Stone,,Ville-Marie,45.51111,-73.56432,Private room,142,1,8,2023-03-16,1.94,35,316,8,568912
772433254871788506,"Spacious hotel room AAA location, sleep 2",474405753,Le Sand And Stone,,Ville-Marie,45.51163,-73.56227,Private room,108,1,14,2023-03-26,3.13,35,308,14,568912
776991686617416824,Un beau 3 /2  en face d un parc,466783246,Nacera,,Villeray-Saint-Michel-Parc-Extension,45.555281005765366,-73.61375413835049,Entire home/apt,70,31,3,2023-01-14,0.86,1,301,3,
772476294652161010,701A Cozy apt Downtown Montreal,427218676,Jing,,Ville-Marie,45.49289690000001,-73.57537769999999,Entire home/apt,47,7,3,2023-02-02,0.73,3,78,3,174720
782024700820612985,Montreal lobby 7Beds Bellcenter,374234894,Emmanuel,,Ville-Marie,45.49943,-73.5736,Entire home/apt,824,1,0,,,17,156,0,346289
782070506849486941,Fabulous Licensed 2B/1B@ Plateau Mont Royal,491476010,Mari,,Le Plateau-Mont-Royal,45.519251200622385,-73.58679215489775,Entire home/apt,114,4,4,2023-03-31,1.88,1,87,4,311429
782241258674816079,"A clean, comfy and spacious room for two people.",426098602,Sean,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.475946,-73.612017,Private room,85,31,2,2023-03-11,1.11,7,137,2,
782264041645918853,Stunning 1 BD Hotel in center of Old Montreal,483496496,Peter,,Ville-Marie,45.502,-73.55819,Entire home/apt,308,2,11,2023-04-08,3.27,20,287,11,304411
782264516192793551,Old Montreal 4BR & 2 floors,483496496,Peter,,Ville-Marie,45.50211,-73.5571,Entire home/apt,452,2,10,2023-04-03,3.49,20,278,10,304411
782277976560651610,Old Montreal St view 2BR Hotel,483496496,Peter,,Ville-Marie,45.50015,-73.55802,Entire home/apt,230,2,7,2023-03-25,2.88,20,304,7,304411
